Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, m12i, m21i, T1, T2, P , p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, m12i, m21i, T1, T2, P , p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, m12i, m21i, T1, T2, P , p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, m12i, m21i, T1, T2, P , p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, m12i, m21i, T1, T2, P , p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, m12i, m21i, T1, T2, P , p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, m12i, m21i, T1, T2, P , p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, m12i, m21i, T1, T2, P , p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, m12i, m21i, T1, T2, P , p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, m12i, m21i, T1, T2, P , p_misid)
1	Round_1_Replicate_12	-9428.02	18880.04	22946.48	489.02	0.2737,5.2542,1.5495,0.2437,0.4337,2.2168,0.0645,3.0262,0.063,0.7791,0.9899,0.1878
1	Round_1_Replicate_10	-24022.03	48068.06	415091.53	3430.06	0.607,0.1089,2.6097,0.1955,0.2317,10.1298,0.2603,0.6565,0.1307,8.086,0.3608,0.9899
1	Round_1_Replicate_12	-29504.82	59033.64	7157385313323.95	128.42	0.0793,8.4534,0.3646,12.5947,0.2568,7.0616,0.2993,0.79,0.215,11.6997,0.0619,0.9899
1	Round_1_Replicate_10	-30540.91	61105.82	163925727.66	294.8	1.7894,8.6296,0.322,1.4035,0.3213,9.2749,1.5615,0.062,8.159,9.5607,0.9899,0.9899
1	Round_1_Replicate_11	-24143.15	48310.3	3343188.54	656.93	0.318,10.1628,14.5753,1.3118,0.0742,0.2959,3.2674,1.8359,0.0887,0.0709,0.2737,0.9899
1	Round_1_Replicate_9	-10375.31	20774.62	465158106679896.4	147.04	0.3538,8.7101,1.986,1.6412,0.2264,6.5904,0.2707,5.8128,12.8501,6.4788,0.9899,0.4706
1	Round_1_Replicate_11	-31496.64	63017.28	3.85012084511753e+22	137.68	6.9702,16.3853,0.2241,6.7519,9.5315,2.4609,0.287,5.7464,4.0468,0.2974,0.4143,0.9899
1	Round_1_Replicate_13	-26044.56	52113.12	540407.3	690.03	2.7398,1.4382,0.2885,1.0371,1.4285,9.0415,1.5001,0.1376,0.3006,0.3022,0.99,0.9895
1	Round_1_Replicate_12	-13427.16	26878.32	63653.37	1165.48	1.028,1.002,6.9331,0.1017,0.1111,8.5236,1.0059,7.7264,0.0749,8.8827,0.5421,0.6555
1	Round_1_Replicate_11	-23015.71	46055.42	438354.13	874.75	0.4578,0.9207,3.5123,0.8814,7.9174,0.4477,0.5655,3.3481,0.2449,9.4103,0.1477,0.9899
1	Round_1_Replicate_11	-9957.1	19938.2	29351.07	2927.15	0.6152,0.0843,0.8188,0.2421,0.0773,9.2572,0.357,16.3786,0.1545,0.1539,0.99,0.7139
1	Round_1_Replicate_13	-10689.63	21403.26	34504.81	4171.87	0.0683,0.1284,13.3694,0.0887,2.3435,1.4513,2.0931,0.2295,0.5496,2.4311,0.9899,0.0995
1	Round_1_Replicate_12	-6739.4	13502.8	17772.3	391.34	0.3204,5.7513,0.091,5.2389,4.2282,0.0737,0.1832,1.646,0.5093,0.1676,0.8151,0.2011
