Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1_0, nu1, nu2_0, nu2, m12, m21, T, p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1_0, nu1, nu2_0, nu2, m12, m21, T, p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1_0, nu1, nu2_0, nu2, m12, m21, T, p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1_0, nu1, nu2_0, nu2, m12, m21, T, p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1_0, nu1, nu2_0, nu2, m12, m21, T, p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1_0, nu1, nu2_0, nu2, m12, m21, T, p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1_0, nu1, nu2_0, nu2, m12, m21, T, p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1_0, nu1, nu2_0, nu2, m12, m21, T, p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1_0, nu1, nu2_0, nu2, m12, m21, T, p_misid)
1	Round_1_Replicate_10	-35462.13	70940.26	2791204.09	1382.09	0.5552,0.5132,1.7965,0.1034,0.7123,0.0837,1.9466,0.9898
1	Round_2_Replicate_4	-6870.85	13757.7	643483803880.83	450.5	1.2056,1.5432,1.8288,17.7027,4.1576,0.4717,0.3123,0.0339
1	Round_1_Replicate_14	-6929.47	13874.94	15199.98	1223.01	2.7449,0.3595,0.6725,0.7804,0.2685,4.6024,4.3505,0.4898
1	Round_1_Replicate_12	-5109.02	10234.04	5927.93	580.6	1.4358,0.907,5.7404,0.9889,2.3489,0.1487,2.704,0.1155
1	Round_1_Replicate_14	-25819.93	51655.86	895123077392.85	1129.45	0.0956,0.6968,0.1317,0.6861,9.0676,8.2134,2.5397,0.9898
1	Round_1_Replicate_14	-4785.28	9586.56	6194.77	1407.91	1.0264,0.1686,0.0939,0.6074,0.5523,6.7915,0.1642,0.1748
1	Round_1_Replicate_15	-28878.68	57773.36	1006464.41	913.57	0.1657,12.521,0.0879,0.4432,0.2342,0.068,0.225,0.9898
1	Round_2_Replicate_5	-3987.69	7991.38	10478.54	539.54	1.8184,1.1656,0.4624,4.5671,0.826,0.8577,0.5379,0.0902
1	Round_1_Replicate_15	-30841.05	61698.1	584764981.07	698.27	0.0732,12.4967,4.7958,0.2055,6.8193,3.0125,0.9219,0.9898
1	Round_2_Replicate_6	-8359.68	16735.36	17677.55	676.66	19.8,19.8,0.0533,1.6221,0.4689,0.7003,0.1415,0.1028
