Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, T, p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, T, p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, T, p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, T, p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, T, p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, T, p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, T, p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, T, p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, T, p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, T, p_misid)
1	Round_2_Replicate_7	-8198.94	16409.88	5333665441.43	907.21	0.251,17.0542,0.442,8.0362,1.6911,0.102
1	Round_1_Replicate_2	-21780.13	43572.26	298022.18	1772.32	0.1903,0.9558,0.2659,5.9915,11.9631,0.9898
1	Round_2_Replicate_2	-8728.27	17468.54	7.706890853323291e+17	1000.99	0.4965,8.1914,0.3177,16.6913,0.0368,0.2043
1	Round_2_Replicate_4	-4422.29	8856.58	51022.3	654.38	1.862,1.983,0.2354,0.1416,0.2179,0.0164
1	Round_2_Replicate_5	-5097.41	10206.82	9664.15	486.77	0.6284,2.46,0.1255,0.9001,18.3759,0.0362
1	Round_2_Replicate_4	-7173.8	14359.6	25566.58	440.94	0.2331,4.2359,0.2542,0.7456,2.3993,0.0566
1	Round_2_Replicate_5	-14804.12	29620.24	8.127648812392808e+21	229.18	3.1618,15.1859,7.5507,0.029,0.8286,0.4309
1	Round_2_Replicate_5	-8761.94	17535.88	3.7401385468112e+18	875.96	1.9032,2.6835,0.0381,3.6068,0.0505,0.0689
1	Round_2_Replicate_8	-9557.06	19126.12	1.6179570526822238e+16	785.75	1.2299,1.6777,9.5419,4.3803,0.1464,0.3341
1	Round_2_Replicate_3	-5673.66	11359.32	9111.47	827.8	0.0623,2.8844,4.5217,2.8036,0.4336,0.1897
1	Round_2_Replicate_5	-4743.53	9499.06	63348.83	142.73	0.7874,12.8154,1.6764,0.6097,9.6063,0.2936
1	Round_2_Replicate_6	-10486.27	20984.54	25602.24	216.39	8.6736,1.2758,0.6132,0.1178,10.3073,0.2992
1	Round_2_Replicate_5	-6427.77	12867.54	19231.36	742.94	0.3373,1.6707,0.1703,0.3728,0.8177,0.0354
1	Round_2_Replicate_6	-6357.88	12727.76	764469908956.18	936.3	1.5502,1.2104,1.5664,0.2727,0.0577,0.0784
1	Round_2_Replicate_6	-6722.58	13457.16	19159.18	1582.45	0.1993,0.3069,0.1559,0.3478,0.126,0.0349
1	Round_1_Replicate_8	-30532.74	61077.48	60942869467110.97	77.59	9.3085,12.827,0.8446,0.5241,11.7441,0.9898
1	Round_2_Replicate_4	-7369.28	14750.56	529297324.33	1345.82	0.0934,4.9688,0.5797,18.3759,0.1675,0.2283
